"Vehicle","Country","Year","Stage","ktons"
"Light Duty Vehicles","North America",2039,"Refining (ktons of black mass)",426.80680760054
"Light Duty Vehicles","North America",2040,"Pre-processing (ktons of battery)",1936.25399098761
"Light Duty Vehicles","North America",2040,"Refining (ktons of black mass)",532.195099632831
"Light Duty Vehicles","North America",2041,"Pre-processing (ktons of battery)",2364.45002480858
"Light Duty Vehicles","North America",2041,"Refining (ktons of black mass)",649.948854662576
"Light Duty Vehicles","North America",2042,"Pre-processing (ktons of battery)",2823.82607629961
"Light Duty Vehicles","North America",2042,"Refining (ktons of black mass)",776.307321150686
"Light Duty Vehicles","North America",2043,"Pre-processing (ktons of battery)",3303.89697166698
"Light Duty Vehicles","North America",2043,"Refining (ktons of black mass)",908.389237577129
"Light Duty Vehicles","North America",2044,"Pre-processing (ktons of battery)",3788.24793899374
"Light Duty Vehicles","North America",2044,"Refining (ktons of black mass)",1041.68372968947
"Light Duty Vehicles","North America",2045,"Pre-processing (ktons of battery)",4261.24108762174
"Light Duty Vehicles","North America",2045,"Refining (ktons of black mass)",1171.89091975548
"Light Duty Vehicles","North America",2046,"Pre-processing (ktons of battery)",4703.31816765789
"Light Duty Vehicles","North America",2046,"Refining (ktons of black mass)",1293.6341314392
"Light Duty Vehicles","North America",2047,"Pre-processing (ktons of battery)",5102.31004751856
"Light Duty Vehicles","North America",2047,"Refining (ktons of black mass)",1403.56681739437
"Light Duty Vehicles","North America",2048,"Pre-processing (ktons of battery)",5449.02906011054
"Light Duty Vehicles","North America",2048,"Refining (ktons of black mass)",1499.16224862486
"Light Duty Vehicles","North America",2049,"Pre-processing (ktons of battery)",5742.83036389027
"Light Duty Vehicles","North America",2049,"Refining (ktons of black mass)",1580.23966202448
"Light Duty Vehicles","North America",2050,"Pre-processing (ktons of battery)",5989.33250414166
"Light Duty Vehicles","North America",2050,"Refining (ktons of black mass)",1648.33729110922
"Used LDV Trade","North America",2025,"Pre-processing (ktons of battery)",-0.254858825331267
"Used LDV Trade","North America",2025,"Refining (ktons of black mass)",-0.0655597378582945
"Used LDV Trade","North America",2026,"Pre-processing (ktons of battery)",-0.411999580897397
"Used LDV Trade","North America",2026,"Refining (ktons of black mass)",-0.10598831274786
"Used LDV Trade","North America",2027,"Pre-processing (ktons of battery)",-0.650570453282964
"Used LDV Trade","North America",2027,"Refining (ktons of black mass)",-0.167369434670856
"Used LDV Trade","North America",2028,"Pre-processing (ktons of battery)",-0.998573848799182
"Used LDV Trade","North America",2028,"Refining (ktons of black mass)",-0.256946396204119
"Used LDV Trade","North America",2029,"Pre-processing (ktons of battery)",-1.49810306216802
"Used LDV Trade","North America",2029,"Refining (ktons of black mass)",-0.385569033331557
"Used LDV Trade","North America",2030,"Pre-processing (ktons of battery)",-2.19319404661186
"Used LDV Trade","North America",2030,"Refining (ktons of black mass)",-0.564644243890083
"Used LDV Trade","North America",2031,"Pre-processing (ktons of battery)",-3.14703552371498
"Used LDV Trade","North America",2031,"Refining (ktons of black mass)",-0.810471341172158
"Used LDV Trade","North America",2032,"Pre-processing (ktons of battery)",-4.4383474236948
"Used LDV Trade","North America",2032,"Refining (ktons of black mass)",-1.14336500071004
"Used LDV Trade","North America",2033,"Pre-processing (ktons of battery)",-6.16907185997697
"Used LDV Trade","North America",2033,"Refining (ktons of black mass)",-1.58963548836686
"Used LDV Trade","North America",2034,"Pre-processing (ktons of battery)",-8.45764924246521
"Used LDV Trade","North America",2034,"Refining (ktons of black mass)",-2.17983996444756
"Used LDV Trade","North America",2035,"Pre-processing (ktons of battery)",-11.4392924667696
"Used LDV Trade","North America",2035,"Refining (ktons of black mass)",-2.94890315733494
"Used LDV Trade","North America",2036,"Pre-processing (ktons of battery)",-15.2501427683314
"Used LDV Trade","North America",2036,"Refining (ktons of black mass)",-3.93204560982875
"Used LDV Trade","North America",2037,"Pre-processing (ktons of battery)",-20.0039674299714
"Used LDV Trade","North America",2037,"Refining (ktons of black mass)",-5.15889766348892
"Used LDV Trade","North America",2038,"Pre-processing (ktons of battery)",-25.7786918261092
"Used LDV Trade","North America",2038,"Refining (ktons of black mass)",-6.6500943322449
"Used LDV Trade","North America",2039,"Pre-processing (ktons of battery)",-32.5852791802238
"Used LDV Trade","North America",2039,"Refining (ktons of black mass)",-8.4093151373932
"Used LDV Trade","North America",2040,"Pre-processing (ktons of battery)",-40.3537677539011
"Used LDV Trade","North America",2040,"Refining (ktons of black mass)",-10.4195996738416
"Used LDV Trade","North America",2041,"Pre-processing (ktons of battery)",-48.9223688354338
"Used LDV Trade","North America",2041,"Refining (ktons of black mass)",-12.6403053983794
"Used LDV Trade","North America",2042,"Pre-processing (ktons of battery)",-58.0695640198385
"Used LDV Trade","North America",2042,"Refining (ktons of black mass)",-15.0149560004621
"Used LDV Trade","North America",2043,"Pre-processing (ktons of battery)",-67.5235915691332
"Used LDV Trade","North America",2043,"Refining (ktons of black mass)",-17.4734091152221
"Used LDV Trade","North America",2044,"Pre-processing (ktons of battery)",-76.9767591551558
"Used LDV Trade","North America",2044,"Refining (ktons of black mass)",-19.9355053442308
"Used LDV Trade","North America",2045,"Pre-processing (ktons of battery)",-86.0965697637982
"Used LDV Trade","North America",2045,"Refining (ktons of black mass)",-22.314202890416
"Used LDV Trade","North America",2046,"Pre-processing (ktons of battery)",-94.5656093587049
"Used LDV Trade","North America",2046,"Refining (ktons of black mass)",-24.5262831954667
"Used LDV Trade","North America",2047,"Pre-processing (ktons of battery)",-102.12800582389
"Used LDV Trade","North America",2047,"Refining (ktons of black mass)",-26.5046813628558
"Used LDV Trade","North America",2048,"Pre-processing (ktons of battery)",-108.643212020721
"Used LDV Trade","North America",2048,"Refining (ktons of black mass)",-28.2124519649188
"Used LDV Trade","North America",2049,"Pre-processing (ktons of battery)",-114.105467393962
"Used LDV Trade","North America",2049,"Refining (ktons of black mass)",-29.64770335545
"Used LDV Trade","North America",2050,"Pre-processing (ktons of battery)",-118.625974743751
"Used LDV Trade","North America",2050,"Refining (ktons of black mass)",-30.8388793511159
