"Scenario","Vehicle","Country","Year","Sales","EV_Stock","LIB_reuse_EV","LIB_recycling","LIB_Available","add_LIB","add_LIB_vector","LIB_Available_vector","LIB_recycling_vector","EV_Stock_vector"
"Baseline","Heavy trucks","United States",2020,142,408,0,1,0,1,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","142|95|12|11|124|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2021,75,482,0,1,1,1,"0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","75|142|95|12|11|123|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2022,599,1078,0,3,1,2,"0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","599|75|142|94|12|11|122|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2023,1151,2225,1,5,1,4,"1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|0|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1151|598|75|141|94|12|11|120|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2024,1044,3261,2,8,2,6,"1|1|1|0|1|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|1|1|0|1|1|0|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1044|1150|597|75|141|94|12|11|117|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2025,7891,11138,3,17,3,13,"5|1|2|1|0|1|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5|1|2|1|0|1|1|0|0|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","7889|1043|1148|596|74|140|93|12|10|114|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2026,8241,19351,6,31,7,25,"5|8|2|3|2|0|1|1|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|2|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5|8|2|3|2|0|1|1|0|0|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8239|7881|1041|1145|593|74|138|91|11|10|108|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2027,9730,29020,9,52,13,43,"6|8|12|3|4|4|1|2|1|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1|2|3|1|1|1|0|0|0|0|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","6|8|12|3|4|4|1|2|2|0|0|8|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9727|8230|7868|1038|1140|590|73|136|89|11|0|100|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2028,13692,42637,15,87,20,72,"9|10|13|19|4|7|6|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|2|3|4|1|1|1|0|1|1|0|0|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9|10|13|19|4|7|6|1|3|3|1|0|10|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","13688|9717|8217|7860|1034|1133|584|72|133|86|10|0|88|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2029,17355,59871,26,140,32,114,"11|14|15|20|30|6|11|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2|3|3|4|6|1|2|2|0|1|1|0|0|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","11|14|15|20|30|6|11|8|2|4|4|0|0|11|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","17351|13674|9701|8209|7848|1028|1122|575|70|128|81|0|0|74|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2030,22397,82130,41,220,49,179,"14|17|21|24|32|47|10|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3|4|4|5|6|10|2|3|3|0|1|2|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","14|17|22|24|32|47|10|16|13|2|6|6|0|0|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","22391|17344|13666|9692|8196|7828|1017|1115|561|68|121|74|0|0|57|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2031,40030,121954,67,356,79,278,"25|22|27|34|37|49|73|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5|5|6|7|8|10|15|3|5|4|1|4|3|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0","26|23|27|34|37|49|73|15|25|19|3|9|7|0|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0","40020|22382|17332|13652|9677|8176|7798|1002|1102|542|64|111|65|0|0|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2032,61508,183161,111,573,126,454,"39|40|35|43|53|58|76|109|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8|8|7|9|11|12|15|23|5|7|6|2|5|4|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0","39|40|35|43|53|58|76|112|22|36|27|5|11|8|0|0|8|0|0|0|0|0|0|0|0|0|0|0|0|0","61492|40004|22368|17315|13630|9653|8144|7752|978|1083|512|59|98|55|0|0|18|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2033,63336,246063,172,897,203,719,"40|62|63|55|67|82|90|117|144|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9|13|13|12|14|17|18|24|35|7|11|15|2|6|4|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0","41|62|63|55|67|82|90|117|169|33|51|36|6|12|8|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0","63320|61467|39978|22346|17288|13597|9616|8096|7678|945|1055|481|52|91|42|0|0|10|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2034,65219,310646,260,1374,324,1104,"42|63|97|99|86|104|127|138|165|184|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","11|14|21|21|18|21|27|28|37|52|10|30|20|3|6|4|0|0|2|0|0|0|0|0|0|0|0|0|0|0","42|64|97|99|86|104|127|137|176|249|47|70|45|7|13|8|0|0|3|0|0|0|0|0|0|0|0|0|0|0","65202|63294|61428|39938|22311|17246|13545|9558|8021|7565|925|1021|438|43|83|23|0|0|5|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2035,68890,378582,397,2059,498,1644,"44|65|99|151|154|134|161|194|194|242|205|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","14|17|23|33|34|29|33|42|43|55|75|27|38|24|3|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0","45|66|100|152|155|135|161|194|208|261|357|63|88|52|7|11|6|0|0|0|0|0|0|0|0|0|0|0|0|0","68872|65176|63254|61367|39876|22256|17179|13464|9470|7907|7383|896|964|409|33|61|14|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2036,75298,452497,515,3026,840,2491,"48|69|102|156|237|240|207|246|273|285|342|287|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","19|21|26|36|52|53|46|52|64|65|80|210|35|45|25|3|5|2|0|0|0|0|0|0|0|0|0|0|0|0","49|70|104|157|237|241|208|246|294|307|373|488|80|100|53|6|9|4|0|0|0|0|0|0|0|0|0|0|0|0","75279|68844|65134|63191|61271|39778|22170|17077|13340|9336|7738|7147|854|898|372|18|42|8|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2037,74733,525137,702,4325,1312,3562,"48|75|108|161|244|368|371|317|340|401|402|457|270|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","31|30|33|41|56|82|84|72|81|96|95|221|270|41|48|24|2|3|0|0|0|0|0|0|0|0|0|0|0|0","49|77|110|162|245|370|372|319|372|434|440|509|614|91|103|48|5|6|0|0|0|0|0|0|0|0|0|0|0|0","74714|75248|68801|65069|63092|61120|39625|22038|16919|13151|9136|7490|6814|798|816|268|11|28|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2038,74542,596579,976,6024,1959,4892,"47|75|118|170|251|379|569|567|429|500|567|537|564|117|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","49|46|45|51|64|89|130|132|111|122|138|266|285|320|44|45|19|2|2|0|0|0|0|0|0|0|0|0|0|0","50|77|121|172|253|382|572|571|482|550|620|601|640|705|93|92|37|3|4|0|0|0|0|0|0|0|0|0|0|0","74523|74684|75200|68732|64967|62937|60886|39389|21835|16680|12868|8843|7139|6362|725|607|179|6|17|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2039,74257,666415,1344,8167,2839,6608,"47|75|117|185|265|390|586|872|781|634|709|760|664|523|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","75|71|67|68|78|99|140|204|201|164|178|387|340|336|340|41|37|14|0|0|0|0|0|0|0|0|0|0|0|0","50|78|121|189|269|395|591|877|862|712|787|847|755|734|720|84|71|25|0|0|0|0|0|0|0|0|0|0|0|0","74238|74493|74636|75125|68624|64808|62695|60523|39025|21525|16312|12456|8429|6662|5777|540|423|117|0|8|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2040,74183,733827,1857,10812,3985,8042,"47|74|117|184|290|412|604|898|1201|1154|902|953|943|262|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","113|105|100|96|101|118|154|218|312|300|239|498|487|400|355|319|34|26|9|0|0|0|0|0|0|0|0|0|0|0","51|79|122|190|296|419|610|905|1324|1274|1018|1074|1063|865|748|644|65|48|15|0|0|0|0|0|0|0|0|0|0|0","74164|74208|74445|74562|75008|68456|64559|62321|59964|38472|21063|15789|11873|7865|6042|4315|372|277|72|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2041,74301,798789,2488,14014,5392,10100,"47|74|117|183|287|451|638|924|1226|1779|1648|1219|1189|318|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","127|156|143|136|135|149|179|237|331|465|430|654|626|568|423|331|258|24|16|5|0|0|0|0|0|0|0|0|0|0","52|81|124|192|296|460|647|935|1367|1957|1822|1389|1348|1217|883|666|496|44|29|8|0|0|0|0|0|0|0|0|0|0","74282|74134|74161|74371|74445|74823|68193|64174|61746|59114|37646|20389|15050|11079|7135|4585|3023|235|160|43|0|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2042,74001,860420,3103,17840,7278,12799,"47|74|117|183|287|447|697|976|1227|1814|2546|2234|1528|623|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","166|178|206|189|182|188|218|268|355|489|664|1175|812|722|595|391|270|183|15|9|2|0|0|0|0|0|0|0|0|0","54|82|126|194|299|461|711|992|1412|2020|2799|2486|1741|1541|1239|785|518|336|26|15|4|0|0|0|0|0|0|0|0|0","73982|74252|74087|74087|74254|74262|74536|67786|63581|60871|57845|36441|19434|14043|10044|5392|3281|1994|138|91|19|0|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2043,73895,918188,3644,22285,9790,15984,"47|74|117|183|286|446|692|1067|1234|1819|2593|3459|2813|1154|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","237|233|240|262|242|240|261|318|394|518|698|1809|1460|935|755|552|318|191|114|8|5|0|0|0|0|0|0|0|0|0","55|84|129|198|303|465|712|1089|1498|2086|2888|3819|3117|1989|1569|1105|609|350|200|14|8|0|0|0|0|0|0|0|0|0","73876|73952|74205|74013|73971|74072|73977|74092|67160|62681|59564|55993|34735|18125|12740|7580|3841|2236|1247|83|39|8|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2044,73437,971001,4367,27207,12721,19330,"47|74|116|183|285|445|690|1059|1263|1839|2605|3521|4369|2834|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","345|328|313|311|325|307|317|364|457|567|734|1893|2244|1680|976|701|448|225|117|63|4|2|0|0|0|0|0|0|0|0","57|86|131|201|308|470|719|1090|1644|2211|2982|3940|4789|3561|2025|1400|857|412|205|107|7|4|0|0|0|0|0|0|0|0","73418|73846|73905|74131|73897|73789|73788|73536|73407|66209|61335|57657|53371|32411|16441|9613|5389|2591|1458|741|48|21|0|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2045,72398,1017452,5344,32318,16022,22415,"46|73|116|182|286|444|687|1056|1103|1899|2647|3543|4445|5003|884|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","493|470|435|403|389|398|389|424|503|645|794|1983|2333|2584|1754|905|569|317|138|65|32|0|0|0|0|0|0|0|0|0","58|89|135|205|314|478|726|1099|1645|2426|3160|4067|4938|5473|3627|1807|1086|578|242|110|53|0|0|0|0|0|0|0|0|0","72379|73388|73799|73831|74014|73715|73506|73348|72857|72368|64788|59371|54957|49800|29394|12432|6841|3625|1667|916|423|22|9|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2046,71236,1055666,6599,37237,19613,23855,"45|72|115|182|285|445|687|1052|919|1695|2760|3619|4478|5086|2413|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","673|655|609|550|500|477|488|501|565|690|892|2142|2429|2674|2694|1621|734|400|196|76|33|15|0|0|0|0|0|0|0|0","60|91|139|211|319|486|737|1109|1656|2426|3466|4309|5095|5641|5573|3234|1401|730|344|130|54|24|0|0|0|0|0|0|0|0","71218|72350|73342|73725|73716|73833|73433|73067|72670|71825|70814|62713|56591|51281|45160|22299|8862|4610|2324|1031|554|237|12|0|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2047,70787,1084953,8003,41596,23278,23410,"45|71|114|181|284|443|688|1051|799|1477|2519|3809|4595|5128|2205|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","787|868|824|748|665|601|578|606|644|750|931|2384|2602|2768|2783|2494|1312|518|246|107|39|15|7|0|0|0|0|0|0|0","60|93|142|217|328|495|749|1125|1669|2441|3464|4725|5393|5815|5743|4971|2505|946|432|183|64|25|11|0|0|0|0|0|0|0","70769|71189|72304|73269|73610|73535|73550|72994|72393|71641|70283|68546|59777|52805|46502|34348|15984|5992|2965|1432|617|325|118|6|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2048,70794,1106791,9433,45183,26632,22908,"45|71|112|178|282|442|685|1053|808|1341|2281|3545|4875|5277|1911|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","776|995|1054|979|875|776|712|703|750|825|987|2448|2877|2948|2874|2573|2016|924|320|136|54|18|7|3|0|0|0|0|0|0","60|94|145|221|336|507|761|1142|1692|2458|3483|4718|5910|6152|5919|5123|3848|1688|561|232|90|30|11|5|0|0|0|0|0|0","70776|70740|71144|72232|73154|73429|73253|73111|72320|71367|70103|68032|65337|55778|47885|35360|24729|10894|3870|1834|854|359|189|42|0|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2049,70451,1122036,10786,47961,29544,22376,"45|71|111|175|278|440|684|1049|826|1351|2140|3305|4604|5633|1664|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","761|982|1183|1208|1105|986|889|840|848|928|1055|2544|2919|3247|3047|2654|2075|1419|571|176|69|25|8|3|0|0|0|0|0|0","59|93|146|224|342|518|778|1158|1715|2488|3503|4740|5895|6738|6257|5278|3961|2593|1003|299|114|42|13|5|0|0|0|0|0|0","70433|70747|70695|71073|72119|72974|73148|72815|72435|71296|69835|67858|64847|60966|50581|36399|25446|16951|7111|2408|1100|496|195|95|12|0|0|0|0|0"
"Baseline","Heavy trucks","United States",2050,70445,1132063,11979,50034,31976,21668,"45|70|111|174|274|433|680|1047|837|1372|2150|3169|4378|5371|1556|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","744|965|1170|1328|1318|1203|1091|1014|980|1021|1147|2658|2986|3267|3344|2808|2143|1463|878|314|89|32|11|3|0|0|0|0|0|0","59|93|145|226|346|526|793|1181|1737|2519|3540|4763|5913|6713|6848|5577|4085|2671|1541|534|147|53|18|6|0|0|0|0|0|0","70427|70404|70702|70625|70961|71942|72694|72711|72143|71409|69765|67599|64682|60509|55287|38435|26177|17430|11156|4488|1452|642|273|101|48|0|0|0|0|0"
"Baseline","Medium trucks","United States",2015,5,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2016,5,0,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2017,12,12,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2018,78,90,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","78|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2019,85,175,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","85|78|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2020,98,273,0,0,0,0,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","98|85|78|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2021,140,412,0,1,0,1,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","140|98|85|78|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2022,365,776,0,1,0,1,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","365|140|98|85|77|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2023,703,1477,0,2,1,2,"0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","703|365|140|97|84|77|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2024,763,2236,0,4,1,4,"0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","763|702|364|139|97|84|76|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2025,139417,141611,1,95,37,93,"89|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","89|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","139381|762|701|363|139|96|83|75|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2026,151298,292804,3,245,96,242,"96|140|1|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","36|56|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","96|139|1|2|1|1|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","151259|139325|761|699|362|138|96|82|73|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2027,182535,475127,6,501,196,495,"116|151|219|2|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","44|59|88|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","116|151|219|2|3|2|1|1|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","182488|151198|139236|759|696|359|136|94|80|70|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2028,226022,700750,10,928,365,918,"144|183|238|343|3|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","54|71|93|139|1|2|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","144|183|238|343|3|4|3|2|2|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","225964|182414|151102|139097|756|692|356|134|92|77|66|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2029,259666,959739,20,1618,636,1598,"165|226|287|372|536|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","60|89|112|146|217|2|3|2|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","166|227|287|372|535|5|6|5|3|3|4|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","259599|225872|182298|150951|138879|751|685|350|131|88|72|61|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2030,306909,1265512,37,2721,1068,2683,"195|260|355|449|582|835|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","64|102|140|177|229|338|3|4|3|2|2|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","196|261|355|449|581|833|7|10|8|4|4|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","306830|259494|225729|182116|150714|138538|744|675|342|126|84|67|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Baseline","Medium trucks","United States",2031,369950,1633595,63,4468,1760,4405,"236|307|408|556|702|906|1291|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","75|116|161|220|278|360|523|4|6|5|3|3|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","237|309|409|557|702|904|1287|11|15|11|6|6|6|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","369855|306706|259329|225503|181831|150344|138007|732|658|329|119|77|59|45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
